,gloomy,worsen,fragility,writedowns,benign,improvement,confident,successful,force,resilient,favourably,recovery,spiral,solid,costly,unable,threaten,stabilise,inability,suffer,challenge,hurt,unexpectedly,struggle,lose,burden,destabilise,positively,enable,discourage,jeopardise,drag,dent,improve,negative,positive,profits,rebound,pose,squeeze,favorable,stagnate,abrupt,contraction,stabilize,illiquid,fear,impairment,successfully,adverse,severely,adequately,deterioration,success,comfortable,erode,vulnerable,aggravate,deficit,stress,deteriorate,strain,question,able,repercussion,difficult,resilience,mitigate,downgrade,weakness,adversely,buoyant,unease,healthy,shortfall,turbulent,erosion,buoyancy,expose,undermine,recover,sound,bad,exacerbate,risky,enhance,closure,damage,danger
1980-01,0.03183699458771092,0.06367398917542184,0.0,0.0,0.03183699458771092,0.22285896211397646,0.09551098376313277,0.03183699458771092,0.1591849729385546,0.09551098376313276,0.03183699458771092,0.03183699458771092,0.0,0.09551098376313276,0.1591849729385546,0.09551098376313277,0.1273479783508437,0.06367398917542184,0.09551098376313277,0.19102196752626552,0.1273479783508437,0.19102196752626555,0.06367398917542184,0.09551098376313277,0.38204393505253104,0.19102196752626552,0.0,0.03183699458771092,0.3183699458771092,0.0,0.0,0.3183699458771092,0.1273479783508437,0.38204393505253104,0.09551098376313277,0.1273479783508437,0.0,0.06367398917542184,0.1273479783508437,0.06367398917542184,0.03183699458771092,0.09551098376313277,0.09551098376313276,0.09551098376313276,0.0,0.0,0.22285896211397643,0.0,0.09551098376313277,0.03183699458771092,0.06367398917542184,0.0,0.09551098376313276,0.09551098376313277,0.0,0.03183699458771092,0.0,0.09551098376313277,0.1273479783508437,0.06367398917542184,0.19102196752626552,0.09551098376313277,0.22285896211397643,0.1591849729385546,0.06367398917542184,0.09551098376313277,0.03183699458771092,0.03183699458771092,0.2546959567016874,0.06367398917542184,0.1273479783508437,0.1273479783508437,0.1273479783508437,0.5093919134033748,0.03183699458771092,0.0,0.1273479783508437,0.0,0.1273479783508437,0.0,0.0,0.0,0.06367398917542184,0.1591849729385546,0.03183699458771092,0.09551098376313277,0.03183699458771092,0.0,0.1591849729385546
1980-02,0.0,0.0,0.0,0.0918864283745291,0.0,0.8269778553707618,0.45943214187264547,0.0,2.2052742809886983,0.2756592851235873,0.0,0.6432049986217037,0.0,0.2756592851235873,0.0918864283745291,0.1837728567490582,1.01075071211982,0.0918864283745291,0.0,0.8269778553707618,1.1945235688688782,0.1837728567490582,0.0918864283745291,0.0918864283745291,0.1837728567490582,0.6432049986217037,0.0,0.0918864283745291,2.3890471377377565,0.0,0.0918864283745291,0.3675457134981164,0.0918864283745291,0.9188642837452909,0.0918864283745291,0.2756592851235873,0.0,0.0,1.1026371404943491,0.1837728567490582,0.0,0.0,0.0,0.0,0.0,0.0,0.7350914269962328,0.0918864283745291,0.45943214187264547,0.0,0.0,0.0918864283745291,0.0,0.0,0.0,0.0,0.0,0.2756592851235873,0.5513185702471746,0.0918864283745291,0.0,0.3675457134981164,0.45943214187264547,1.4701828539924655,0.1837728567490582,0.3675457134981164,0.0,0.0,0.0918864283745291,0.0,0.1837728567490582,0.2756592851235873,0.45943214187264547,1.194523568868878,0.2756592851235873,0.0,0.0,0.0,0.1837728567490582,0.0,0.0,0.0,0.1837728567490582,0.2756592851235873,0.0,0.5513185702471746,0.1837728567490582,0.0,1.01075071211982
1980-03,0.0,0.1561524047470331,0.1561524047470331,0.4684572142410993,0.1561524047470331,1.4053716427232978,1.0930668332292317,0.0,0.4684572142410993,0.6246096189881324,0.0,0.4684572142410993,0.0,0.7807620237351655,0.3123048094940662,0.9369144284821985,0.3123048094940662,0.1561524047470331,0.1561524047470331,0.7807620237351655,0.7807620237351655,0.6246096189881324,0.1561524047470331,0.9369144284821986,1.249219237976265,0.3123048094940662,0.0,0.0,3.1230480949406623,0.0,0.1561524047470331,0.9369144284821985,0.4684572142410993,1.717676452217364,0.0,0.7807620237351655,0.0,0.1561524047470331,0.3123048094940662,0.1561524047470331,0.0,0.3123048094940662,0.0,0.3123048094940662,0.0,0.0,0.1561524047470331,0.4684572142410993,0.1561524047470331,0.0,0.0,0.3123048094940662,0.4684572142410993,0.9369144284821986,0.0,0.0,0.4684572142410993,0.3123048094940662,0.6246096189881324,0.0,0.4684572142410993,0.1561524047470331,0.6246096189881324,1.561524047470331,0.0,1.0930668332292317,0.4684572142410993,0.1561524047470331,0.0,0.1561524047470331,0.4684572142410993,0.6246096189881324,0.0,2.02998126171143,0.4684572142410993,0.1561524047470331,0.6246096189881324,0.3123048094940662,0.3123048094940662,0.0,0.1561524047470331,0.1561524047470331,1.0930668332292317,0.1561524047470331,0.1561524047470331,0.4684572142410993,0.3123048094940662,0.1561524047470331,0.7807620237351655
1980-04,0.0,0.11275228323373547,0.0,0.11275228323373547,0.0,1.2402751155710905,0.11275228323373547,0.11275228323373547,0.11275228323373547,0.11275228323373547,0.0,0.45100913293494194,0.0,0.11275228323373547,0.11275228323373547,0.0,0.11275228323373547,0.22550456646747094,0.0,0.0,0.22550456646747094,0.0,0.22550456646747094,0.0,0.22550456646747094,0.22550456646747094,0.0,0.11275228323373547,1.24027511557109,0.0,0.0,0.11275228323373547,0.0,1.4657796820385613,0.11275228323373547,0.11275228323373547,0.11275228323373547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11275228323373547,0.0,0.0,0.11275228323373547,0.22550456646747094,0.0,0.0,0.0,0.0,0.22550456646747094,0.0,0.0,0.0,0.0,0.11275228323373547,0.11275228323373547,0.0,0.11275228323373547,0.0,0.22550456646747094,0.0,0.0,0.22550456646747094,0.11275228323373547,0.11275228323373547,0.0,0.0,0.11275228323373547,0.0,0.9020182658698839,0.11275228323373547,0.0,0.0,0.11275228323373547,0.0,0.0,0.11275228323373547,0.22550456646747094,0.0,0.0,0.0,0.6765136994024128,0.0,0.0,0.3382568497012064
1980-05,0.0,0.3924646781789639,0.0,0.0,0.0,0.7849293563579279,0.392464678178964,0.0,2.3547880690737832,0.0,0.0,0.392464678178964,0.0,0.196232339089482,0.5886970172684459,0.0,0.9811616954474098,0.196232339089482,0.0,0.196232339089482,0.5886970172684459,0.196232339089482,0.0,0.9811616954474098,0.196232339089482,0.3924646781789639,0.0,0.0,1.3736263736263736,0.5886970172684458,0.0,0.196232339089482,0.5886970172684459,0.9811616954474099,0.196232339089482,0.0,0.0,0.0,0.588697017268446,0.196232339089482,0.0,0.392464678178964,0.0,0.0,0.0,0.0,0.5886970172684459,0.0,0.0,0.196232339089482,0.0,0.196232339089482,0.0,0.196232339089482,0.0,0.3924646781789639,0.196232339089482,0.392464678178964,0.9811616954474099,0.0,0.5886970172684459,0.3924646781789639,1.3736263736263736,0.588697017268446,0.9811616954474098,0.196232339089482,0.196232339089482,0.196232339089482,0.0,0.3924646781789639,0.392464678178964,0.0,0.5886970172684459,0.5886970172684459,0.392464678178964,0.196232339089482,0.5886970172684459,0.0,0.98116169544741,0.0,0.0,0.0,0.5886970172684459,0.392464678178964,0.0,0.3924646781789639,0.0,0.5886970172684458,0.7849293563579279
1980-06,0.08392782207301723,0.20981955518254308,0.08392782207301723,0.041963911036508615,0.0,0.7973143096936636,0.37767519932857757,0.2517834662190517,2.8115820394460767,0.4616030214015947,0.041963911036508615,0.16785564414603443,0.041963911036508615,0.4616030214015947,0.041963911036508615,0.2517834662190517,0.7133864876206463,0.08392782207301723,0.20981955518254308,0.6714225765841378,0.9651699538396981,0.12589173310952584,0.041963911036508615,0.545530843474612,0.6294586655476292,1.3428451531682757,0.0,0.08392782207301723,3.0214015946286197,0.12589173310952584,0.041963911036508615,0.5035669324381034,0.12589173310952584,0.7973143096936636,0.0,0.5035669324381034,0.0,0.041963911036508615,0.8392782207301722,0.16785564414603446,0.0,0.08392782207301723,0.12589173310952584,0.29374737725556027,0.041963911036508615,0.041963911036508615,0.41963911036508617,0.041963911036508615,0.20981955518254308,0.12589173310952584,0.08392782207301723,0.29374737725556027,0.29374737725556027,0.20981955518254305,0.08392782207301723,0.08392782207301723,0.12589173310952584,0.16785564414603446,0.41963911036508617,0.0,0.29374737725556027,0.7973143096936637,0.20981955518254308,1.7205203524968533,0.20981955518254308,0.5874947545111204,0.041963911036508615,0.08392782207301723,0.41963911036508617,0.16785564414603446,0.041963911036508615,0.4616030214015947,0.16785564414603446,1.6785564414603442,0.20981955518254308,0.0,0.29374737725556027,0.041963911036508615,0.545530843474612,0.041963911036508615,0.041963911036508615,0.0,0.2517834662190517,0.2517834662190517,0.041963911036508615,0.2937473772555603,0.08392782207301723,0.2517834662190517,1.2169534200587497
1980-07,0.0,0.1630346176838215,0.0,0.21737949024509534,0.054344872561273835,0.70648334329656,0.4347589804901907,0.1630346176838215,1.1412423237867506,0.38041410792891683,0.054344872561273835,0.2717243628063692,0.0,0.48910385305146453,0.054344872561273835,0.2717243628063692,0.5977935981740123,0.10868974512254767,0.054344872561273835,0.32606923536764304,0.5977935981740122,0.054344872561273835,0.054344872561273835,0.4347589804901907,0.7064833432965598,0.16303461768382152,0.0,0.10868974512254767,1.5216564317156676,0.21737949024509534,0.0,0.7064833432965599,0.10868974512254767,1.0325525786642031,0.054344872561273835,0.2717243628063692,0.0,0.0,0.32606923536764304,0.27172436280636914,0.0,0.1630346176838215,0.10868974512254767,0.1630346176838215,0.0,0.0,0.5434487256127384,0.21737949024509534,0.48910385305146453,0.054344872561273835,0.054344872561273835,0.1630346176838215,0.054344872561273835,0.326069235367643,0.27172436280636914,0.054344872561273835,0.1630346176838215,0.10868974512254767,0.27172436280636914,0.0,0.10868974512254767,0.054344872561273835,0.4891038530514646,0.7608282158578339,0.326069235367643,0.054344872561273835,0.10868974512254767,0.1630346176838215,0.32606923536764304,0.054344872561273835,0.054344872561273835,0.21737949024509534,0.48910385305146453,1.9564154122058581,0.21737949024509534,0.0,0.1630346176838215,0.1630346176838215,0.2717243628063692,0.0,0.0,0.0,0.21737949024509534,0.10868974512254767,0.0,0.326069235367643,0.10868974512254767,0.054344872561273835,0.38041410792891683
1980-08,0.09308386856557757,0.046541934282788786,0.0,0.046541934282788786,0.09308386856557757,0.7912128828074094,0.2327096714139439,0.046541934282788786,0.6515870799590432,0.046541934282788786,0.09308386856557757,0.18616773713115514,0.0,0.046541934282788786,0.37233547426231034,0.18616773713115514,0.4654193428278879,0.046541934282788786,0.046541934282788786,0.13962580284836634,0.37233547426231034,0.09308386856557757,0.046541934282788786,0.3723354742623103,1.16354835706972,0.1861677371311552,0.0,0.13962580284836634,1.2100902913525085,0.0,0.0,0.2792516056967328,0.0,0.7912128828074094,0.046541934282788786,0.13962580284836634,0.046541934282788786,0.0,0.18616773713115514,0.046541934282788786,0.09308386856557757,0.046541934282788786,0.0,0.13962580284836634,0.0,0.046541934282788786,0.13962580284836634,0.046541934282788786,0.046541934282788786,0.046541934282788786,0.0,0.046541934282788786,0.13962580284836634,0.09308386856557757,0.0,0.0,0.09308386856557757,0.046541934282788786,0.046541934282788786,0.0,0.18616773713115514,0.09308386856557757,0.2792516056967327,0.651587079959043,0.046541934282788786,0.13962580284836634,0.046541934282788786,0.0,0.13962580284836634,0.09308386856557757,0.0,0.13962580284836634,0.09308386856557757,0.651587079959043,0.09308386856557757,0.0,0.13962580284836634,0.046541934282788786,0.18616773713115514,0.0,0.0,0.046541934282788786,0.046541934282788786,0.046541934282788786,0.13962580284836634,0.2327096714139439,0.0,0.0,0.46541934282788794
1980-09,0.0,0.06386103838048407,0.0,0.06386103838048407,0.06386103838048407,0.5108883070438724,0.5108883070438726,0.2554441535219363,1.4049428443706493,0.3193051919024203,0.06386103838048407,0.3831662302829044,0.0,0.19158311514145215,0.12772207676096814,0.12772207676096814,0.5747493454243566,0.2554441535219363,0.12772207676096814,0.5108883070438726,0.7663324605658086,0.12772207676096814,0.0,0.5108883070438726,0.894054537326777,0.6386103838048406,0.1915831151414522,0.1915831151414522,2.8098856887412986,0.0,0.06386103838048407,0.3831662302829044,0.1915831151414522,0.8301934989462927,0.12772207676096814,0.3193051919024203,0.0,0.12772207676096814,0.6386103838048407,0.12772207676096814,0.06386103838048407,0.0,0.0,0.12772207676096814,0.0,0.0,0.5108883070438726,0.06386103838048407,0.06386103838048407,0.0,0.12772207676096814,0.12772207676096814,0.06386103838048407,0.1915831151414522,0.0,0.06386103838048407,0.0,0.1915831151414522,0.7024714221853248,0.06386103838048407,0.12772207676096814,0.3831662302829044,0.7663324605658088,1.2133597292291973,0.1915831151414522,0.2554441535219363,0.06386103838048407,0.06386103838048407,0.2554441535219363,0.06386103838048407,0.12772207676096814,0.2554441535219362,0.31930519190242035,1.5965259595121013,0.12772207676096814,0.0,0.1915831151414522,0.06386103838048407,0.4470272686633885,0.0,0.1915831151414522,0.0,0.3193051919024203,0.2554441535219363,0.0,0.6386103838048407,0.0,0.0,1.0217766140877451
1980-10,0.18800526414739613,0.0,0.0,0.0,0.0,0.8146894779720499,0.3133421069123269,0.06266842138246538,0.501347371059723,0.06266842138246538,0.18800526414739613,0.7520210565895845,0.0,0.06266842138246538,0.12533684276493073,0.12533684276493073,0.18800526414739616,0.12533684276493076,0.0,0.3133421069123269,0.5013473710597229,0.0,0.06266842138246538,0.12533684276493076,0.37601052829479226,0.1880052641473961,0.0,0.0,2.5694052766810804,0.18800526414739616,0.0,0.12533684276493076,0.0,1.002694742119446,0.06266842138246538,0.2506736855298615,0.0,0.12533684276493073,0.5640157924421885,0.06266842138246538,0.0,0.06266842138246538,0.06266842138246538,0.18800526414739616,0.0,0.0,0.3133421069123269,0.0,0.2506736855298615,0.12533684276493076,0.06266842138246538,0.12533684276493076,0.12533684276493076,0.0,0.06266842138246538,0.0,0.12533684276493076,0.0,0.9400263207369807,0.0,0.06266842138246538,0.0,0.12533684276493076,0.8773578993545155,0.0,0.06266842138246538,0.0,0.2506736855298615,0.18800526414739613,0.06266842138246538,0.06266842138246538,0.06266842138246538,0.06266842138246538,0.4386789496772576,0.5640157924421885,0.0,0.06266842138246538,0.0,0.12533684276493076,0.0,0.0,0.0,0.06266842138246538,0.06266842138246538,0.1880052641473961,0.5640157924421884,0.0,0.0,0.5640157924421884
